             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN
             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN
             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN
             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN
             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN
             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN
             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN
             NaN             NaN             NaN             NaN             NaN   4.1935569e+00   4.1188555e+00   4.0104666e+00   3.9605631e+00   3.9029995e+00   3.8236730e+00   3.8417310e+00   3.7236071e+00   3.6258905e+00   3.8652745e+00   3.9540097e+00   3.9839102e+00   3.8598753e+00   3.4416131e+00   3.0299072e+00             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN   4.2403909e+00   4.4039965e+00   4.4969363e+00   4.5537212e+00   4.7463367e+00   4.7964309e+00   4.9167836e+00   4.8505810e+00   4.7492829e+00   4.3734570e+00   4.0895669e+00   4.1581801e+00             NaN
   3.9673620e+00   3.9507540e+00   4.0411804e+00   4.2011898e+00   4.0823335e+00   4.0565830e+00   4.0869794e+00   4.2477794e+00   4.2677017e+00   4.1420253e+00   3.9628420e+00   3.8893110e+00   3.7653662e+00   3.6379048e+00   3.7327747e+00   3.9573991e+00   3.8557434e+00   3.6040097e+00   3.1699204e+00   2.8092326e+00   2.2846366e+00   1.8967820e+00   1.7118772e+00   1.7050789e+00   1.7909640e+00   1.9975579e+00             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN   4.5677634e+00   4.7490622e+00   4.8845236e+00   4.7873560e+00   4.7677696e+00   4.7950019e+00   4.7138775e+00   4.7902668e+00   4.8187601e+00   4.8193355e+00   4.6442487e+00   4.5485965e+00   4.3405279e+00   3.9649747e+00   3.9266936e+00   4.0105935e+00
   4.0917332e+00   4.2437806e+00   4.2558356e+00   4.1879503e+00   4.1187177e+00   4.1166211e+00   4.2196602e+00   4.4833315e+00   4.6925413e+00   4.6485643e+00   4.3735210e+00   4.0464246e+00   3.7741983e+00   3.6083817e+00   3.6049483e+00   3.6967781e+00   3.6440939e+00   3.4090069e+00   3.1149973e+00   2.8165874e+00   2.4389528e+00   2.0656296e+00   1.8815871e+00   1.7833095e+00   1.7560574e+00   1.8092290e+00   2.0229810e+00   2.3351988e+00             NaN             NaN             NaN             NaN             NaN   4.2317819e+00   3.8013113e+00   3.3351589e+00   2.9390425e+00   2.5866319e+00   2.7050557e+00             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN   5.2930051e+00   4.8625025e+00   4.7777192e+00   4.7355750e+00   4.8275816e+00   4.9555953e+00   5.0208088e+00   5.0963349e+00   5.0232477e+00   4.9296718e+00   4.7815263e+00   4.7175756e+00   4.5693197e+00   4.4433293e+00   4.5121787e+00   4.4963970e+00   4.2817830e+00   4.1357464e+00   4.0302386e+00   3.9050384e+00   3.8987449e+00   4.2140012e+00
