             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN
             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN
             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN
             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN
             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN
             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN
             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN
             NaN             NaN             NaN             NaN             NaN   1.0535596e+01   1.0347922e+01   1.0075613e+01   9.9502388e+00   9.8056202e+00   9.6063259e+00   9.6516936e+00   9.3549273e+00   9.1094311e+00   9.7108427e+00   9.9337747e+00   1.0008894e+01   9.6972781e+00   8.6464655e+00   7.6121247e+00             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN   1.0653259e+01   1.1064290e+01   1.1297785e+01   1.1440447e+01   1.1924361e+01   1.2050214e+01   1.2352580e+01   1.2186257e+01   1.1931763e+01   1.0987564e+01   1.0274339e+01   1.0446718e+01             NaN
   9.9673199e+00   9.9255951e+00   1.0152776e+01   1.0554773e+01   1.0256166e+01   1.0191473e+01   1.0267838e+01   1.0671821e+01   1.0721872e+01   1.0406132e+01   9.9559642e+00   9.7712301e+00   9.4598400e+00   9.1396150e+00   9.3779594e+00   9.9422898e+00   9.6868972e+00   9.0544593e+00   7.9638841e+00   7.0577176e+00   5.7397597e+00   4.7653411e+00   4.3007994e+00   4.2837197e+00   4.4994915e+00   5.0185233e+00             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN   1.1475726e+01   1.1931208e+01   1.2271532e+01   1.2027415e+01   1.1978207e+01   1.2046624e+01   1.1842813e+01   1.2034728e+01   1.2106313e+01   1.2107758e+01   1.1667882e+01   1.1427572e+01   1.0904836e+01   9.9613224e+00   9.8651474e+00   1.0075932e+01
   1.0279781e+01   1.0661774e+01   1.0692061e+01   1.0521510e+01   1.0347575e+01   1.0342308e+01   1.0601176e+01   1.1263605e+01   1.1789209e+01   1.1678725e+01   1.0987725e+01   1.0165951e+01   9.4820292e+00   9.0654433e+00   9.0568174e+00   9.2875242e+00   9.1551640e+00   8.5645480e+00   7.8258992e+00   7.0761951e+00   6.1274528e+00   5.1895418e+00   4.7271664e+00   4.4802607e+00   4.4117947e+00   4.5453792e+00   5.0823945e+00   5.8667885e+00             NaN             NaN             NaN             NaN             NaN   1.0631630e+01   9.5501459e+00   8.3790175e+00   7.3838427e+00   6.4984713e+00   6.7959908e+00             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN   1.3297772e+01   1.2216208e+01   1.2003204e+01   1.1897324e+01   1.2128475e+01   1.2450087e+01   1.2613925e+01   1.2803672e+01   1.2620053e+01   1.2384959e+01   1.2012769e+01   1.1852104e+01   1.1479636e+01   1.1163107e+01   1.1336079e+01   1.1296430e+01   1.0757249e+01   1.0390357e+01   1.0125287e+01   9.8107426e+00   9.7949312e+00   1.0586959e+01
