             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN
             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN
             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN
             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN
             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN
             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN
             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN
             NaN             NaN             NaN             NaN             NaN   6.4489654e+00   6.3542898e+00   6.1256850e+00   5.9523137e+00   5.7865669e+00   5.6368812e+00   5.6688054e+00   5.4997849e+00   5.3272888e+00   5.6053319e+00   5.6303239e+00   5.5623680e+00   5.2910353e+00   4.6403340e+00   4.0174678e+00             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN   6.2479384e+00   6.4501596e+00   6.6194509e+00   6.7692508e+00   7.0828154e+00   7.0957822e+00   7.1372975e+00   6.8911653e+00   6.6367997e+00   6.0666329e+00   5.6779297e+00   5.8017295e+00             NaN
   5.8453451e+00   5.8405193e+00   6.0258996e+00   6.3776482e+00   6.3177096e+00   6.3182436e+00   6.2804276e+00   6.3654599e+00   6.2686267e+00   6.0757229e+00   5.9301226e+00   6.0010392e+00   5.9393160e+00   5.7305577e+00   5.7273093e+00   5.8130931e+00   5.3786641e+00   4.7730231e+00   4.0143754e+00   3.4522108e+00   2.7751753e+00   2.3106254e+00   2.1048289e+00   2.1210250e+00   2.2619364e+00   2.5761713e+00             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN   7.1823216e+00   7.3866840e+00   7.4751016e+00   7.2323659e+00   7.1827965e+00   7.2743069e+00   7.2025524e+00   7.2760339e+00   7.1412941e+00   6.8951286e+00   6.4491796e+00   6.2478929e+00   6.0348077e+00   5.6572003e+00   5.7295368e+00   5.9090407e+00
   6.0278040e+00   6.0686218e+00   5.9549155e+00   5.8178670e+00   5.7052258e+00   5.6047210e+00   5.5350115e+00   5.6477854e+00   5.7930260e+00   5.8222736e+00   5.7565787e+00   5.7115508e+00   5.6787893e+00   5.6264461e+00   5.6319096e+00   5.6328768e+00   5.3158151e+00   4.7012074e+00   4.0414788e+00   3.4741105e+00   2.9421931e+00   2.5156327e+00   2.3557344e+00   2.3006816e+00   2.3155950e+00   2.4099154e+00   2.7056041e+00   3.1521012e+00             NaN             NaN             NaN             NaN             NaN   6.3459165e+00   5.6229604e+00   4.9150252e+00   4.3842550e+00   3.8354996e+00   3.9626223e+00             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN   8.7872897e+00   7.9152645e+00   7.6044159e+00   7.4550407e+00   7.6379728e+00   7.9171827e+00   8.0424261e+00   8.1041156e+00   7.8863806e+00   7.6508793e+00   7.3726372e+00   7.2410015e+00   6.9373676e+00   6.5824941e+00   6.4466680e+00   6.2106551e+00   5.8367616e+00   5.7317754e+00   5.7997995e+00   5.8156517e+00   5.8548988e+00   6.2079251e+00
