             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN
             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN
             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN
             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN
             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN
             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN
             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN
             NaN             NaN             NaN             NaN             NaN   3.9312192e+00   3.8653821e+00   3.7504220e+00   3.6841847e+00   3.6169073e+00   3.5401695e+00   3.5588899e+00   3.4466586e+00   3.3433864e+00   3.5430174e+00   3.6041298e+00   3.6211073e+00   3.5133265e+00   3.1504548e+00   2.7955593e+00             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN   3.8953648e+00   4.0487153e+00   4.1560780e+00   4.2353955e+00   4.4255482e+00   4.4560329e+00   4.5332812e+00   4.4401210e+00   4.3329996e+00   3.9959749e+00   3.7515850e+00   3.8248081e+00             NaN
   3.7021688e+00   3.6755080e+00   3.7603503e+00   3.9309689e+00   3.8464414e+00   3.8273696e+00   3.8268351e+00   3.9285724e+00   3.9110396e+00   3.7951204e+00   3.6649762e+00   3.6462199e+00   3.5626732e+00   3.4383946e+00   3.4916387e+00   3.6488402e+00   3.5089481e+00   3.2539188e+00   2.8602511e+00   2.5517145e+00   2.0969599e+00   1.7555128e+00   1.5872310e+00   1.5730881e+00   1.6384608e+00   1.8141271e+00             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN   4.2210427e+00   4.3662880e+00   4.4657502e+00   4.3661287e+00   4.3625387e+00   4.4247057e+00   4.3885014e+00   4.4708572e+00   4.4670294e+00   4.4141154e+00   4.2133516e+00   4.1222953e+00   3.9669444e+00   3.6692333e+00   3.6633330e+00   3.7425106e+00
   3.7900127e+00   3.8713647e+00   3.8459473e+00   3.7786763e+00   3.7176028e+00   3.6888284e+00   3.7157705e+00   3.8728494e+00   4.0122876e+00   3.9933952e+00   3.8319281e+00   3.6482826e+00   3.4939779e+00   3.3901163e+00   3.3924769e+00   3.4554530e+00   3.3724241e+00   3.1241689e+00   2.8338099e+00   2.5546314e+00   2.2175159e+00   1.8916285e+00   1.7398915e+00   1.6636300e+00   1.6435141e+00   1.6839559e+00   1.8623882e+00   2.1314008e+00             NaN             NaN             NaN             NaN             NaN   3.8896468e+00   3.4788932e+00   3.0563143e+00   2.7162109e+00   2.3847817e+00   2.4822017e+00             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN   4.9104265e+00   4.4978690e+00   4.4040723e+00   4.3572351e+00   4.4433144e+00   4.5632527e+00   4.6170179e+00   4.6713147e+00   4.5888996e+00   4.4988092e+00   4.3753130e+00   4.3393514e+00   4.2202513e+00   4.0996543e+00   4.1344607e+00   4.0865149e+00   3.8831441e+00   3.7808951e+00   3.7399308e+00   3.6662370e+00   3.6570669e+00   3.9032647e+00
