             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN
             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN
             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN
             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN
             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN
             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN
             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN
             NaN             NaN             NaN             NaN             NaN   4.0418982e+00   3.9814932e+00   3.8477935e+00   3.7518848e+00   3.6560181e+00   3.5625003e+00   3.5797434e+00   3.4733050e+00   3.3719529e+00   3.5621559e+00   3.5931383e+00   3.5594498e+00   3.3856404e+00   2.9595585e+00   2.5481739e+00             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN   3.9685810e+00   4.0937615e+00   4.1862412e+00   4.2642549e+00   4.4564367e+00   4.4765257e+00   4.5255272e+00   4.3900113e+00   4.2366115e+00   3.8678416e+00   3.6092075e+00   3.6802333e+00             NaN
   3.6745579e+00   3.6799884e+00   3.7975279e+00   4.0068887e+00   3.9544090e+00   3.9536703e+00   3.9498939e+00   4.0352651e+00   3.9975728e+00   3.8747213e+00   3.7580288e+00   3.7685250e+00   3.7060010e+00   3.5749710e+00   3.5931420e+00   3.6794417e+00   3.4357219e+00   3.0696551e+00   2.5875363e+00   2.2176165e+00   1.7695976e+00   1.4632172e+00   1.3296226e+00   1.3436051e+00   1.4411678e+00   1.6499835e+00             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN   4.5460202e+00   4.6904586e+00   4.7620884e+00   4.6128865e+00   4.5705179e+00   4.6043864e+00   4.5356933e+00   4.5769938e+00   4.5123856e+00   4.3900529e+00   4.1304120e+00   4.0021908e+00   3.8423593e+00   3.5723311e+00   3.6005490e+00   3.7145988e+00
   3.8154703e+00   3.8808837e+00   3.8335455e+00   3.7512764e+00   3.6800366e+00   3.6351199e+00   3.6352963e+00   3.7623271e+00   3.8887559e+00   3.8929594e+00   3.7909206e+00   3.6842818e+00   3.5978363e+00   3.5289939e+00   3.5250436e+00   3.5365610e+00   3.3561698e+00   2.9871902e+00   2.5834736e+00   2.2295787e+00   1.8880820e+00   1.6069843e+00   1.4937057e+00   1.4481529e+00   1.4526501e+00   1.5167628e+00   1.7159486e+00   2.0116443e+00             NaN             NaN             NaN             NaN             NaN   4.0263915e+00   3.5769746e+00   3.1240168e+00   2.7727768e+00   2.4299271e+00   2.5183245e+00             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN             NaN   5.5474657e+00   5.0045067e+00   4.8168942e+00   4.7272085e+00   4.8430072e+00   5.0197979e+00   5.1038536e+00   5.1523054e+00   5.0225291e+00   4.8741970e+00   4.6890743e+00   4.5922924e+00   4.3914605e+00   4.1718930e+00   4.1044419e+00   3.9736988e+00   3.7368906e+00   3.6479433e+00   3.6562688e+00   3.6431777e+00   3.6740828e+00   3.9294830e+00
